5295	16	7956
17	12	6028
1071	16	6301
2777	18	1344
3031	16	7861
3296	19	3430
2318	10	8598
6117	10	7204
791	16	1756
530	10	5949
766	18	6703
220	10	3368
3040	14	1406
8591	16	896
3481	10	3239
4124	12	1784
659	17	2354
3327	17	1248
6076	9	8421
4110	10	378
5150	10	5949
967	4	8537
4887	16	6825
895	15	7531
8587	12	4141
3770	12	7631
3066	10	5878
2654	13	6910
8549	16	3116
2370	17	4122
1139	14	1802
2914	17	8616
7778	16	2125
100	11	2043
7359	12	558
2354	7	1248
7905	15	2767
6420	13	7284
5347	10	858
7189	14	1586
206	18	7864
7975	13	1715
239	19	5011
2173	14	2402
6212	17	2806
8363	18	5323
4290	12	5971
8286	12	3557
4927	13	6867
7916	19	5124
2321	13	797
4870	19	6261
2312	9	6953
1014	12	5800
2215	11	1834
997	10	1567
5295	10	6594
7214	9	7972
4745	8	202
7395	19	101
5651	12	478
4067	13	8032
4442	12	3314
817	13	613
3244	13	3808
3113	12	1759
3774	5	4790
6022	10	5377
2379	14	3289
6508	7	1719
936	16	3453
2965	13	558
1821	11	2577
374	16	6446
3401	12	854
3819	14	3424
4310	16	6239
3817	18	2411
8169	14	6594
400	17	7238
4754	12	263
1537	13	4972
2484	11	4973
1876	5	258
7101	16	2640
2273	18	5845
4355	12	6665
8212	5	556
5255	17	6090
7553	16	4871
2157	17	1847
1867	12	1658
6940	5	1546
3970	9	513
4717	12	5191
5257	10	1131
3446	17	723
2905	12	1639
1830	9	1493
6375	15	3172
1743	10	3912
6991	14	8055
2193	14	2183
3235	13	5700
2262	12	6228
8394	12	2768
5274	12	3314
8053	18	6116
961	17	3863
2217	12	8579
3180	10	8026
67	18	7060
2223	10	8425
4281	12	103
7460	12	7063
7126	18	7121
4226	12	6856
1333	12	8155
5075	18	6854
5674	15	4026
2439	16	7153
2497	14	8286
2980	14	6221
7890	10	5903
3764	16	5673
3660	14	6445
7508	14	3693
5960	12	7504
1265	18	5075
5389	17	2674
4912	10	5519
4834	14	7338
3001	11	1159
621	18	4354
3207	14	4167
6064	18	3622
5758	4	7413
5280	12	4994
7020	17	7881
4191	14	2133
474	17	4145
3157	14	73
7339	4	196
1332	19	7343
8591	11	4845
509	16	7592
3048	10	3370
3957	14	4992
3850	4	9
2035	16	33
2303	12	7956
5668	10	5335
3770	12	2463
5008	10	7239
8516	14	5812
3415	16	1851
6185	17	713
3570	10	6600
1543	12	2916
6543	17	242
8243	12	2449
7933	16	8390
7801	18	8623
2915	4	5161
1444	11	4503
2905	12	1210
6753	14	7431
690	5	8103
1159	16	5542
724	4	187
4119	18	4924
7773	11	8574
7942	18	4754
1763	8	3875
3734	16	6090
6057	17	5650
0	10	6397
724	7	695
7224	16	4794
6714	18	7456
1249	18	7705
4829	17	4743
7916	19	859
4484	16	3657
3934	7	1702
8446	7	435
2312	14	6221
5534	14	5809
6445	12	4147
799	10	2806
7445	18	890
1928	10	5839
4281	12	7279
7342	9	1803
2418	8	2368
3289	12	7636
2722	16	7279
3945	15	5674
8486	18	7065
7497	18	8307
6433	10	4436
973	16	5216
1055	7	4371
768	13	3754
2215	14	1586
202	16	4887
487	17	5674
4563	17	5839
6406	4	7113
317	7	317
7937	4	2417
6473	9	679
1144	16	1299
4110	10	6225
182	5	5313
5875	10	3801
6209	5	127
7365	10	5930
7508	12	3251
7102	13	5124
1198	7	7327
5875	10	8308
1763	10	901
4044	4	3940
4536	17	7391
2026	10	797
7172	18	5644
4964	9	2713
8269	12	8133
8488	13	3875
8550	18	7448
1752	14	3875
2721	18	5183
4344	14	7211
2981	18	1990
335	19	183
5295	17	4268
7769	14	1586
1203	18	4481
6357	10	3875
8089	19	687
8659	10	1494
1763	9	126
7001	4	1759
1907	9	2287
7897	12	5452
3087	17	8214
3157	14	8251
3238	10	4160
5657	12	3073
6901	10	5292
7936	18	4800
1437	12	2105
2026	10	5895
3581	13	2331
1369	11	1960
6028	16	5186
4124	10	4073
6473	9	2110
3121	10	2059
7040	18	5117
1159	4	4147
6196	13	2009
6214	7	1289
1111	5	5087
8363	18	7533
7632	10	4618
4814	13	5306
2860	4	6225
8230	8	5087
2970	4	40
4923	14	520
2784	17	638
4795	17	1525
8539	8	3441
7094	19	4416
7466	16	2301
6991	12	8300
3860	14	3030
3562	9	692
1494	16	6134
3929	15	690
4754	12	1531
4482	13	1659
3394	16	4024
5036	12	2581
4794	16	8300
1540	7	3811
5913	18	5932
6028	14	5945
6655	18	5316
8306	13	1356
3962	16	115
252	12	4210
1408	12	3427
8659	11	1834
7755	10	6541
341	15	5445
573	17	502
5355	8	4618
5350	7	3155
6757	12	5119
8109	14	7175
1071	16	6261
2236	10	3053
591	16	1111
3165	17	6555
5875	12	6916
6392	12	1421
950	10	7366
107	12	4141
3657	16	3009
7087	10	2346
6617	4	6492
5231	12	2653
4939	19	6601
1834	14	1586
6174	10	5870
7776	7	7776
5222	15	80
6890	18	6789
5573	18	394
5555	13	7906
4298	13	5727
7031	15	6624
8504	15	1617
335	19	6601
2659	15	3124
4175	14	7030
4335	11	5643
8575	18	379
3553	11	6347
6583	10	6553
2329	18	1423
5347	10	2428
6428	15	7210
94	14	4841
510	13	8203
2846	5	7338
6857	10	933
2311	8	2380
992	14	479
6221	12	6280
1719	10	4780
2026	10	4830
4836	7	2798
230	12	7374
6725	10	6085
7548	5	5595
65	11	3308
816	12	4147
5541	14	3403
1875	13	4218
537	12	2889
7662	12	4573
2370	16	8621
1689	12	4144
3359	18	8070
7189	12	5748
7876	13	21
6120	9	2889
538	12	5800
2685	9	6026
5255	17	4011
7031	14	1651
6390	11	3435
6576	17	6243
6972	17	1847
1923	19	2300
1856	15	6383
3235	10	1581
8021	4	6668
2637	10	3298
1465	12	8404
4305	10	6829
1354	13	355
5952	14	1586
5297	5	2787
5606	16	8584
2145	14	1850
1830	12	1406
3594	10	1759
960	9	4845
5727	16	5646
1100	9	6084
7942	12	40
7547	9	2992
678	9	2767
2312	9	1843
7447	13	3177
5446	19	6577
6596	14	4420
5641	17	7313
5008	12	603
1991	10	930
6868	7	690
2524	14	5708
7211	12	6021
5932	12	8262
2180	12	603
1045	12	190
7283	14	3403
1602	10	2371
5064	11	8427
5354	11	6573
1941	8	472
5982	18	221
3411	11	2110
8073	14	8305
84	10	4107
7773	7	6773
3660	15	2776
3717	10	699
3700	11	844
7845	16	7136
5862	19	2916
3839	10	5781
275	7	4255
6135	17	3019
2303	12	2060
2949	13	961
3375	16	5161
7890	10	8192
896	14	4543
5448	13	3626
233	17	4657
1139	15	816
68	7	827
7412	18	8534
6028	16	2183
1721	7	5555
6985	16	619
5534	7	3529
2156	17	1327
814	11	8626
5993	10	7204
2271	13	5152
5749	9	3285
955	15	5064
8164	15	5350
8030	16	2014
7773	18	6471
2536	18	2444
453	10	3000
1651	12	3073
1703	12	6099
7803	12	4011
3614	12	919
8148	12	4805
6314	12	4565
6632	7	8516
8636	12	4805
3726	10	218
274	8	5273
5405	14	6221
3157	11	8394
7842	16	2630
1760	13	3875
690	10	7166
2814	14	4989
8456	18	714
369	10	6210
528	8	3364
2529	19	3430
2151	11	7296
6312	8	440
6034	17	7944
4505	12	7171
6020	8	3786
1497	17	3488
5347	12	5029
6369	12	2758
2136	12	1381
5389	17	3308
7094	19	6956
4253	12	6037
3667	4	5918
8128	10	3115
6174	14	8286
73	19	4006
7901	12	5489
5256	4	2986
924	12	8598
5549	15	6031
4193	19	2849
990	12	2265
7182	12	6763
1249	18	7295
6476	11	1344
1834	14	6555
5896	5	6533
4958	16	6225
6451	9	692
7874	13	3221
3660	13	2463
1248	15	2354
3745	13	7951
8659	15	2215
8157	9	6529
679	14	4919
3381	13	3575
5752	13	5794
8330	8	4101
5524	10	5611
3324	19	314
2223	13	4444
1111	10	3200
3878	18	5364
4339	12	1820
348	16	5120
6420	13	6717
458	12	2183
352	7	690
7776	10	4160
7225	15	6930
7716	12	33
6031	10	8361
2823	7	5517
4307	12	6028
6088	14	1081
7919	12	4566
3114	15	4030
2804	14	2073
5932	12	7063
5723	18	7864
4255	12	4698
6124	14	3403
45	8	1125
4300	16	2469
5129	12	4568
4616	4	8560
7559	8	6392
5993	14	230
6868	8	7968
6032	14	5110
8652	8	6171
2250	14	6225
364	10	1460
1868	9	302
6888	19	2211
100	9	2173
1140	16	6789
184	13	703
6174	12	4433
3966	13	4825
7283	5	3701
5321	8	3845
2402	16	2265
3239	16	4573
5446	19	6535
369	10	3628
5180	12	285
4124	12	5800
6800	10	3628
377	12	7726
1247	12	240
7182	18	7407
5120	14	1946
3600	16	8355
6390	8	8381
7532	18	586
7605	9	5121
2435	14	6018
2595	4	2986
3005	17	1982
3746	9	570
7810	12	1343
4476	12	4588
690	17	3929
3300	14	2368
1879	8	73
7272	16	4011
4525	12	285
5862	19	7238
4780	10	5918
6046	18	5969
161	13	3177
4049	10	7674
6932	12	8522
4596	10	7683
4934	10	4160
7580	16	7024
513	8	5382
6209	8	8073
8625	12	3731
3593	12	5995
1178	12	5186
7537	14	6445
5869	19	5128
7553	9	3819
3570	13	2842
6510	12	991
7879	16	190
2846	15	1848
2312	9	7892
6702	10	7171
6949	16	3320
5028	9	6568
6209	15	7835
1464	12	4588
4400	19	1593
1984	14	366
8522	12	7504
1187	17	5378
6174	12	781
4290	12	4210
1008	12	7023
338	10	3940
1226	16	7773
8441	9	6576
1635	16	2678
980	10	2073
6205	12	316
6470	12	991
6335	12	3734
100	17	2354
6994	8	3890
5422	16	7956
4859	19	5911
4752	13	5795
280	19	2750
3741	15	2151
5887	19	2781
1164	12	7504
448	12	7284
5869	19	5821
3164	10	7166
4842	4	6018
2035	16	6613
6571	13	6698
5180	13	2382
2700	16	4618
7917	12	4777
7287	18	1999
4560	13	7197
632	11	341
432	19	3796
6615	14	5007
4987	15	7316
8456	18	252
3879	10	8449
5075	18	7996
8214	10	132
7097	12	2085
845	4	6728
1840	5	692
7594	19	1545
7114	19	1559
1911	13	2545
6885	10	5375
4346	7	5991
8053	12	505
4050	9	2173
8612	19	6176
784	12	2402
6149	19	7068
7559	8	7482
7422	13	2071
4898	10	4027
3909	13	2071
5626	8	6441
1830	16	5626
7580	16	2931
1192	16	5982
840	13	5878
2253	5	6693
6416	14	2248
6926	18	5093
6209	11	6026
3575	17	4343
3980	13	187
5335	16	5739
5876	12	8076
2326	17	3573
1976	19	3923
5578	10	2708
8173	10	7674
3493	4	5433
1854	16	2265
7936	19	1088
4275	19	1559
5232	12	6847
2583	10	5611
3512	19	6577
1071	16	2092
5180	12	5124
6992	17	3547
3762	17	8245
2430	7	2430
2312	9	3061
1970	13	1285
6209	13	6816
187	12	355
7547	5	2406
7450	14	6933
6411	9	6953
3667	15	5445
8208	15	3739
7729	7	4327
3005	11	5231
4346	9	3875
3392	12	4011
2435	13	2979
8467	15	8575
6018	16	1243
7602	7	7602
5677	12	4971
5594	9	7740
8338	10	4367
6458	10	1144
4505	12	2653
714	10	3912
5392	19	7413
7285	17	5815
7536	16	6481
5772	18	6000
7299	19	6701
5355	10	6635
6283	5	3200
4995	17	7238
3660	14	3174
2300	12	1421
1071	16	8390
1876	14	6432
5405	14	2661
1318	14	7674
845	7	4560
7304	10	7361
5501	13	2402
7916	19	7120
5246	19	5783
7907	13	8317
0	11	4717
4371	17	1055
22	19	3475
2402	16	3239
1254	5	7377
7338	16	6430
4177	12	6028
8247	18	5135
1865	12	8308
6028	16	316
4442	12	3430
6149	19	5826
7823	12	558
2166	4	1267
4625	12	4576
4870	19	2394
2312	9	8293
948	10	4107
945	13	4416
187	12	5831
5378	12	8155
8441	8	199
6438	19	5181
1045	18	1624
3239	16	619
830	14	6897
1090	16	1925
38	13	1858
5246	19	5191
8212	12	7894
8591	14	8457
7147	19	2055
119	5	7983
2981	18	4516
2215	13	3863
3392	14	190
3021	11	7316
1104	19	1460
5436	16	5930
4035	16	263
3518	4	4958
4911	12	6805
5781	16	553
5350	7	5350
6811	12	1210
7494	18	8649
8474	10	5686
7293	10	7639
7278	10	2020
2846	15	8394
3216	14	2073
3667	9	7508
591	9	1111
6306	9	7629
1741	9	5231
3682	9	2781
1267	16	8066
6991	12	5726
122	19	6294
3009	16	6572
7332	12	7063
7000	7	7000
7742	10	4830
5157	19	3877
252	12	5186
1973	17	4044
5170	13	5080
2498	16	459
3250	12	6472
5932	12	2265
1066	19	7642
6378	11	8441
7190	19	3688
202	10	6090
3388	4	6728
1139	14	4318
6078	18	2764
5734	17	3922
3833	10	3505
182	9	6063
7773	18	2113
2659	10	6972
6064	18	5245
5860	12	5617
621	18	3062
1941	13	6237
6571	12	1081
6571	11	125
1045	12	5387
6017	17	890
1865	12	3320
8446	9	3890
2739	16	5467
8085	17	3260
239	19	1391
5782	7	1499
2259	16	8652
230	14	6090
8516	12	658
3080	5	5313
4281	14	4805
2807	12	6134
483	17	8326
8247	18	5875
8606	7	1589
6591	16	1242
1937	14	1791
6885	10	7677
1117	17	3123
4101	16	8541
6950	14	7204
8424	18	4046
5448	13	2930
724	5	7012
3151	8	2073
2383	15	7841
3606	10	1978
976	10	8434
3132	4	1658
4006	17	5642
8651	12	6631
2701	19	1977
2772	19	6397
7205	12	3217
2315	13	497
6632	16	8474
4617	15	6884
1089	10	884
3210	18	6471
1394	7	4843
5354	12	6171
1149	19	2005
4175	18	1457
6182	12	890
5184	13	5569
2088	12	6825
1482	14	140
1283	12	748
8371	18	5108
7379	16	250
2166	9	633
3411	11	1319
3640	16	896
1719	9	4636
1011	10	3500
5677	12	8060
8550	16	7610
2296	17	7817
8580	7	8580
3216	12	190
1514	16	6021
8247	18	4250
4871	14	3002
5557	15	408
7828	12	2446
7700	19	8248
797	16	5829
8591	14	6012
2008	15	6091
4476	12	5617
1387	13	170
6928	10	5918
2954	19	7814
5432	16	2399
1545	17	5182
4358	7	690
690	5	8355
3945	15	0
864	8	2643
2418	15	145
6521	18	4213
3562	14	7114
3878	18	7697
4332	12	5335
7547	8	5197
57	11	4303
600	10	1996
5447	10	6663
2755	19	837
6064	18	8307
5772	18	4451
5932	14	6403
7532	18	4941
2664	18	2178
1937	13	7812
7717	17	5448
5403	12	3217
4551	18	5364
6986	19	8316
7952	16	3552
1045	12	8060
4740	11	5323
5589	14	4446
1547	10	5519
7718	10	5831
7972	10	5949
4351	11	6491
4035	17	23
3289	12	6457
3905	7	3905
4956	5	728
1254	5	73
7916	19	3427
1886	13	3024
866	10	2745
3799	10	3430
8275	15	2958
7632	9	2612
6151	16	7607
5879	5	6533
7699	12	4994
127	14	6021
6846	11	5497
1848	14	4363
2312	14	3200
2817	9	3223
434	16	2889
321	18	2725
7594	19	6354
390	10	6541
2383	16	6900
7638	15	4636
1865	10	1217
2926	16	6555
1881	16	4371
3493	12	4566
1376	10	404
5790	12	3314
4344	14	1328
5198	17	4365
7001	17	1982
8053	8	4101
1720	7	4175
6985	16	7115
7553	16	896
7365	12	8541
446	7	446
7440	19	6151
5195	8	4937
8375	19	6778
1090	14	8630
1104	19	441
4797	9	1296
8164	13	1563
6596	10	1959
4914	14	8161
4541	18	1752
7508	14	2073
1794	18	6500
5232	12	5614
1561	16	8549
1682	17	7617
5627	16	3590
845	10	8422
4531	17	8216
1323	10	1181
1540	13	6549
6383	18	4665
2814	10	1739
2591	19	5638
478	17	1337
5378	12	4805
2953	12	8159
474	17	7773
1265	18	7864
65	10	2387
420	13	8081
8469	17	1216
2484	8	1872
3109	13	5443
7842	16	5800
5038	12	2183
3295	7	5260
239	19	1560
1928	10	4543
7021	7	7756
6657	16	6090
26	15	841
2949	13	3250
2253	12	4566
6364	12	4147
5448	15	1960
8393	10	6916
8158	17	8272
5770	16	3863
4738	15	1111
487	10	7046
5411	17	6646
7634	7	7634
2546	16	4000
2471	15	6073
2814	13	3808
400	12	2916
3760	14	3077
638	10	6397
6752	18	3829
2215	14	5649
2851	15	817
2014	10	1818
8247	18	7662
8652	15	2659
5568	15	974
8486	10	4160
7403	7	7403
1567	12	619
4000	17	4882
3954	16	3590
7101	10	5949
4484	11	3216
768	15	4907
6630	10	3261
5918	16	4461
3046	16	1882
1856	11	631
1565	12	6637
1856	10	31
3532	10	6171
3005	14	1408
7641	13	7677
2536	18	5319
8258	7	6835
8488	10	5541
6459	10	202
1543	12	4992
1557	13	5611
446	12	6176
3186	12	6989
1013	8	426
5896	8	6171
1997	9	2641
1139	4	1267
7916	19	216
4799	8	692
3647	5	3044
3904	12	837
2209	17	713
7442	17	2655
5500	10	805
4923	12	4805
7361	16	6570
6753	13	3524
4303	12	316
3752	17	1371
1506	12	7583
7784	14	6916
4182	16	5289
6571	15	2418
2875	19	2849
5378	12	1977
513	12	2920
5015	11	476
4046	12	5739
526	9	3984
2515	18	5644
1727	8	1850
8042	12	8228
258	17	6831
2981	16	78
5129	12	8076
5035	10	8610
3266	17	1885
4106	16	2886
6059	18	558
2942	7	2534
1100	15	3660
2702	12	3253
6446	11	374
2920	12	190
836	11	3984
7462	10	6599
4290	12	5186
3469	10	6341
5507	9	3880
7010	12	5523
2922	15	3929
7641	15	4354
1725	12	8060
2647	19	6126
273	16	7610
2995	5	2396
3157	14	927
8175	10	7842
7796	17	3922
4447	17	5034
8447	8	4222
2382	17	3547
2645	17	7391
8276	8	3204
7268	18	611
2311	17	5439
336	13	8311
6174	18	3498
4236	14	1493
5354	16	827
68	10	5554
7292	16	2214
1386	10	4865
3799	12	2183
632	10	3875
2232	16	1045
6624	12	6916
6506	17	536
8575	18	8536
8375	19	7026
6267	12	4073
558	17	1337
7233	10	4778
3811	14	3115
375	12	1873
7547	14	4670
7203	16	8262
8066	16	33
3169	16	4267
7532	18	7233
1404	15	1838
6816	17	1847
8516	7	8516
4814	14	7329
6544	12	2013
3113	12	603
3020	10	332
6209	15	8648
591	14	2098
873	9	2787
2530	14	5554
3884	4	5907
461	11	4124
5499	7	7876
5389	15	8408
3491	8	4478
1037	12	2183
3110	13	8228
3550	8	2594
84	14	1284
2368	19	1184
7415	16	7731
6121	14	1818
2087	10	2020
5411	16	3502
7443	19	7343
3734	16	5895
228	10	7504
2884	12	1745
5982	12	5452
5345	9	3848
2072	7	7110
6900	12	558
348	9	2889
6171	16	1505
924	12	8060
4559	14	4101
4819	12	4805
2235	17	1216
7287	8	3892
3400	19	4566
6564	10	2013
2427	3	2916
8053	11	5505
6428	14	2368
4255	12	2931
2975	10	4385
3291	9	2287
5372	10	5949
3526	10	6829
5255	16	400
3057	12	5735
5492	18	8484
6571	10	7129
3239	16	2916
2471	15	3570
5210	16	3806
4093	9	2733
3289	12	7535
532	11	3614
6485	12	8265
3265	7	1159
3937	19	1184
2595	15	6031
6530	9	252
4371	10	6613
1240	19	7041
8466	14	1839
5138	10	3134
551	10	306
7447	10	2650
2131	15	6112
6832	19	2005
2215	9	511
7415	10	8076
3562	14	5273
7783	15	5061
6290	15	1111
1455	9	617
1008	12	6360
2550	17	8437
3372	19	8159
162	8	3050
2020	10	2115
7051	13	1092
6596	14	3890
7641	17	8053
7270	16	3116
1664	18	2178
3998	8	1014
1770	5	2020
6290	14	6705
3637	12	2346
6390	14	7012
6846	10	3940
6930	14	942
2922	10	3000
1535	14	8234
1473	19	687
8023	9	2048
6555	17	2926
6667	10	5421
1090	9	1925
698	14	127
6391	7	6391
2312	9	2729
4400	19	3397
3950	11	145
3210	18	2113
7497	18	5595
8327	16	5878
5644	10	1612
8229	10	198
4500	4	3711
8052	10	3734
3614	5	355
205	14	7030
5251	12	8509
6734	17	5800
8522	16	1385
6155	16	115
3509	18	5644
1287	7	1287
3323	15	1369
7801	18	5694
8269	12	4945
7729	17	1503
3667	9	3241
6399	10	6215
7450	14	4446
2354	16	1248
4127	15	4505
4127	17	1222
5993	7	149
3469	17	1371
8507	13	8300
2032	11	4137
1721	18	6692
5485	12	1210
1482	13	1297
1881	12	5124
7634	15	2223
7010	12	1421
7699	12	2060
575	9	6522
7625	12	4805
1283	12	837
448	10	7768
6075	7	2731
713	16	364
2387	16	6553
803	16	8076
3415	16	896
3754	3	3146
7354	12	5295
980	12	3867
7246	11	1038
7023	17	8317
3211	9	8143
4252	8	7099
7141	10	5701
2887	9	6789
5210	10	6090
7801	18	4249
6626	9	5789
7161	16	5794
1008	18	6789
6846	7	636
7286	12	5945
108	13	4006
6232	10	6171
1170	15	8446
925	17	7101
1067	15	4030
6748	19	4529
1535	4	1819
5507	5	7338
4592	10	7930
3834	18	1675
2647	19	6363
5862	19	183
1856	10	3684
5035	10	6724
1100	11	7769
6192	12	7743
4351	9	2551
2544	8	2756
7182	7	7182
1816	12	3316
1856	16	3347
4779	5	8630
1394	18	3315
3570	12	2842
1292	4	7933
7907	10	3350
6630	15	3486
1770	14	5206
2370	13	3024
3562	9	3043
3939	12	216
3289	14	5949
3019	17	3915
3774	14	4167
4346	15	5120
7508	14	90
2608	5	4394
821	9	1344
286	7	4500
7046	12	3321
591	8	5520
8314	12	2165
2253	12	6631
5297	4	7500
487	9	2024
166	18	107
67	15	3116
3670	12	2013
1096	17	2330
5372	9	2641
4436	16	7546
8286	12	5660
3509	18	3340
4472	18	3622
8051	19	1184
1982	4	5460
448	13	2080
6064	18	696
2656	16	190
526	11	1319
5524	15	2514
1435	7	3181
1349	17	3752
5448	13	4024
1110	19	183
5038	12	147
2851	13	4995
4116	19	2211
2278	12	7063
5322	19	97
821	9	1753
67	15	1307
3109	13	7197
1988	13	4394
1928	12	2071
7229	16	1659
1333	12	991
1856	16	3590
7819	13	2366
7955	14	4919
8247	18	3190
2273	18	1283
468	16	5555
6378	15	7163
5861	17	1435
3538	16	1421
6571	11	3080
6785	14	7030
3681	16	2757
6747	13	8348
3865	12	8076
8105	10	31
2880	14	1493
575	10	218
8276	11	8427
7354	10	5072
1720	9	3484
3680	17	7592
5740	10	1580
2136	12	5191
84	11	5323
1457	18	5826
5216	5	4446
8381	14	6897
1722	4	1267
8446	16	435
430	18	2598
1283	12	658
2026	8	2160
632	8	6533
7308	18	5117
5789	10	4803
5734	14	6875
6736	11	3413
8588	12	8076
22	19	5128
982	12	2118
149	10	2745
6446	15	7403
6082	12	5933
3291	9	6129
7916	19	2017
649	13	497
4754	12	5727
5350	4	1818
1139	17	5229
8334	13	5210
3835	18	7242
3392	12	7504
5815	13	3575
5722	10	8301
1865	10	8588
3483	10	2257
7892	12	1156
5120	14	8108
967	10	2387
5933	16	1820
1848	16	821
7864	12	6631
1370	13	409
2659	10	6599
5347	10	2655
8363	12	2013
8456	18	4516
6885	10	4645
6042	17	8171
1404	13	5611
6174	14	5698
4575	17	526
7204	16	7063
5896	7	5896
8463	12	4147
4783	9	1558
2433	18	7479
4170	17	4464
230	12	1735
7842	16	7886
7773	15	3497
4829	17	2463
5577	8	693
8591	11	1345
5938	15	8655
7594	19	3919
2418	8	1872
1489	17	3867
4864	12	3322
528	14	3364
6804	14	2378
4799	12	6241
2336	14	3022
6891	15	1789
7534	17	8171
2557	12	4805
2894	19	843
153	15	992
8486	15	1308
7632	13	6555
7833	15	6026
4003	9	4735
2151	11	3264
7182	14	7674
7621	12	721
3687	10	3628
5722	16	1470
3473	11	827
7002	9	5932
3289	12	2281
6369	10	2758
5847	17	6261
7919	10	8308
2846	9	692
1499	17	5782
6596	16	3590
8184	12	4019
1755	12	7862
1538	12	7529
7450	14	5925
4778	17	2916
5094	9	6848
1308	18	2674
558	16	8060
8130	10	2758
9	10	5660
881	10	691
390	14	622
5295	16	6698
7632	14	4035
3300	9	1672
1315	16	3988
7505	12	4000
3157	14	6221
2210	16	1166
7669	14	4088
2145	10	943
8177	9	8184
1456	17	722
2599	13	1638
5701	16	4423
8039	18	107
7118	19	181
341	15	3497
570	12	190
3084	17	8326
7876	5	3740
8652	8	1651
5447	17	3326
280	19	3377
5288	4	6631
5355	8	1418
304	11	1920
724	10	5708
7218	17	1784
4009	17	3820
1830	10	1406
6792	7	5176
5579	18	8014
499	18	5156
7118	19	2547
3717	13	1419
408	14	6190
4782	4	6509
2765	18	4451
3945	17	5674
162	5	7377
5869	19	4803
3792	13	5611
5210	17	5820
4745	8	1818
4500	7	2524
2981	16	8296
4938	10	5523
3553	7	1886
205	14	5081
3708	13	4935
3289	12	3146
2774	14	6028
7703	13	6704
1830	12	803
8588	16	7224
7270	9	3116
2215	14	6707
2311	13	6397
95	13	3575
1368	10	8390
7842	16	285
1722	7	4625
7944	12	31
4505	12	5332
2108	18	624
3518	13	1243
7344	9	5049
845	14	2073
5389	15	3308
6554	12	4002
992	14	3875
4386	16	2125
7204	16	202
7919	15	1789
7327	7	7821
7729	9	4996
7422	13	6844
5654	13	1625
8079	17	3705
5932	12	431
7606	10	4035
2370	9	679
6984	12	5945
4453	10	619
7040	18	227
2151	15	1789
2312	15	5455
772	10	7415
3938	12	6693
7926	14	2346
1925	11	6187
6596	9	6522
2326	17	6051
448	13	2175
8209	5	4101
2145	14	2401
7783	15	3407
3157	18	6302
1932	19	6599
5262	15	6885
364	16	1752
3593	12	7862
4709	12	5739
5977	15	4187
7773	16	6773
2321	14	7329
5475	10	3239
5790	12	2009
5538	17	713
6214	16	1289
4323	9	8421
2008	9	6573
7460	12	6154
2215	14	2669
3216	12	3500
8209	11	827
1009	16	6090
5626	9	8364
528	15	7182
1586	16	6090
6418	15	7531
5723	14	8286
2905	11	2840
1602	10	4576
7031	9	2062
6046	12	5161
893	9	1254
3912	17	1217
5169	19	3688
7669	12	4832
4324	9	2551
1939	10	1696
5534	16	3529
7479	18	903
8659	10	1818
3878	18	4030
6812	13	13
5017	7	5017
3587	12	1469
3164	10	4618
8575	15	8314
2321	15	5216
6890	12	2979
3313	13	1682
7354	11	17
1256	16	5770
1865	12	1212
136	12	8103
1373	4	7113
1374	17	536
4021	11	1038
747	18	6837
3661	9	1789
3817	18	2372
531	13	5210
8449	10	4995
2664	18	7494
4021	14	2368
895	15	6554
100	11	3413
3708	13	8032
1540	7	149
1961	5	3200
7445	18	4829
5896	9	5619
5507	5	4839
304	18	5678
8357	10	5949
5086	10	8301
3299	12	1243
6473	11	4754
4778	17	7238
5222	5	6304
5180	13	4112
6120	18	1752
1001	11	8394
6599	16	6414
1602	16	1735
4484	16	6572
4000	16	190
3912	17	2911
1898	16	896
7415	16	4677
3562	17	8325
3109	13	5418
5644	18	5075
173	10	4035
7528	10	1581
8559	8	8511
7057	16	8076
2183	17	481
6174	14	2102
7664	12	3008
1170	4	2427
2599	13	8489
3392	12	3089
5499	9	6052
5521	11	4377
3509	15	1885
4292	12	4805
3094	9	2612
893	7	4447
8039	11	2032
7537	15	7630
5913	18	1774
8432	9	8181
19	16	6225
3878	18	4699
7094	19	2281
5405	8	4284
7211	12	8243
971	19	3194
1283	12	4736
5868	10	165
3509	18	2453
8175	10	2371
5796	16	4372
6445	12	4565
6199	15	277
2401	16	5945
5103	17	2885
4660	10	3806
4484	5	5962
3553	10	8279
1380	18	6120
8073	12	5945
3864	16	510
2419	10	3250
7150	14	1657
5398	16	2265
3000	16	8072
1932	19	7504
7189	18	3281
8269	12	1285
2250	12	240
2527	14	2760
8054	19	810
2253	12	1212
6876	10	2326
2823	9	4049
2438	9	3223
3323	15	1960
3113	12	6321
5073	14	1782
932	12	8579
845	13	8345
4095	14	1493
208	10	6653
6026	14	3875
6930	14	4073
7362	14	4363
4255	18	1752
5440	10	3441
1093	8	7043
8522	12	6698
1394	18	1026
8604	18	7175
7450	14	6012
4236	10	4069
68	16	827
3071	12	5700
1046	17	7313
4058	14	5788
2086	19	6377
8639	12	7267
3181	9	3992
6562	12	2768
7884	17	7210
202	16	1873
602	16	2439
5475	10	4091
2696	11	4911
142	10	289
6653	16	1298
2282	16	3116
3264	14	4530
7564	12	6698
1720	10	8300
6410	16	1274
6470	12	316
4371	13	5124
8481	10	3742
4358	15	4124
4448	10	691
1582	19	5375
821	5	8381
3561	12	3355
